sample_id,latitude,longitude,grain_size,grain_size_class,beach_type,region,image_path,timestamp,beach_name
SAMPLE_1801,17.63783,83.23392,1.92,coarse,dune,Vizag,images/sample_1801_vizag_dune.jpg,2025-07-29T02:37:11.559496,Yarada Beach
SAMPLE_1802,20.492057,70.37206,1.22,coarse,berm,Gujarat,images/sample_1802_gujarat_berm.jpg,2025-04-09T11:27:33.559503,Somnath Beach
SAMPLE_1803,17.766947,83.21837,0.62,medium,intertidal,Vizag,images/sample_1803_vizag_intertidal.jpg,2025-08-28T11:26:23.559510,Yarada Beach
SAMPLE_1804,9.030816,75.704574,0.42,fine,berm,Kerala,images/sample_1804_kerala_berm.jpg,2025-04-27T01:28:38.559518,Varkala Beach
SAMPLE_1805,13.186183,80.151781,0.38,fine,dune,Chennai,images/sample_1805_chennai_dune.jpg,2025-08-30T20:45:14.559525,Marina Beach
SAMPLE_1806,12.178243,93.288233,1.43,coarse,berm,Andaman,images/sample_1806_andaman_berm.jpg,2025-04-12T14:13:17.559533,Elephant Beach
SAMPLE_1807,17.66148,83.251138,0.24,fine,intertidal,Vizag,images/sample_1807_vizag_intertidal.jpg,2025-04-28T22:24:06.559541,RK Beach
SAMPLE_1808,21.864734,69.50964,1.11,coarse,dune,Gujarat,images/sample_1808_gujarat_dune.jpg,2025-06-14T22:47:53.559548,Somnath Beach
SAMPLE_1809,12.433754,75.43121,1.61,coarse,berm,Kerala,images/sample_1809_kerala_berm.jpg,2025-07-06T19:00:23.559555,Kovalam Beach
SAMPLE_1810,12.964265,92.413126,1.69,coarse,berm,Andaman,images/sample_1810_andaman_berm.jpg,2025-04-22T14:18:16.559563,Elephant Beach
SAMPLE_1811,15.614705,74.160429,1.49,coarse,intertidal,Goa,images/sample_1811_goa_intertidal.jpg,2025-07-23T17:09:50.559570,Palolem Beach
SAMPLE_1812,12.965204,80.288747,0.97,medium,intertidal,Chennai,images/sample_1812_chennai_intertidal.jpg,2025-06-16T07:01:43.559578,Covelong Beach
SAMPLE_1813,12.494875,92.937701,1.98,coarse,berm,Andaman,images/sample_1813_andaman_berm.jpg,2025-04-28T02:10:25.559587,Radhanagar Beach
SAMPLE_1814,11.701432,92.708978,0.23,fine,dune,Andaman,images/sample_1814_andaman_dune.jpg,2025-09-29T14:30:16.559594,Elephant Beach
SAMPLE_1815,10.355321,75.923829,0.37,fine,berm,Kerala,images/sample_1815_kerala_berm.jpg,2025-05-31T21:50:22.559602,Varkala Beach
SAMPLE_1816,13.153067,80.164411,0.32,fine,berm,Chennai,images/sample_1816_chennai_berm.jpg,2025-07-07T11:27:34.559609,Elliot Beach
SAMPLE_1817,11.903059,92.627739,1.77,coarse,dune,Andaman,images/sample_1817_andaman_dune.jpg,2025-09-16T00:44:30.559616,Radhanagar Beach
SAMPLE_1818,12.789893,93.404331,1.31,coarse,dune,Andaman,images/sample_1818_andaman_dune.jpg,2025-04-20T19:59:32.559623,Kalapathar Beach
SAMPLE_1819,9.169504,75.354881,1.0,coarse,berm,Kerala,images/sample_1819_kerala_berm.jpg,2025-04-14T01:47:21.559630,Varkala Beach
SAMPLE_1820,13.088927,80.270485,0.34,fine,berm,Chennai,images/sample_1820_chennai_berm.jpg,2025-07-15T01:35:32.559638,Marina Beach
SAMPLE_1821,21.601091,70.414785,1.98,coarse,intertidal,Gujarat,images/sample_1821_gujarat_intertidal.jpg,2025-06-02T23:52:43.559645,Mandvi Beach
SAMPLE_1822,20.698456,87.010422,1.02,coarse,berm,Odisha,images/sample_1822_odisha_berm.jpg,2025-08-11T19:14:27.559652,Puri Beach
SAMPLE_1823,13.131558,80.124446,1.74,coarse,berm,Chennai,images/sample_1823_chennai_berm.jpg,2025-08-19T13:01:42.559659,Covelong Beach
SAMPLE_1824,17.627031,83.380522,0.71,medium,intertidal,Vizag,images/sample_1824_vizag_intertidal.jpg,2025-09-24T23:42:47.559667,RK Beach
SAMPLE_1825,13.142057,80.234876,0.14,fine,intertidal,Chennai,images/sample_1825_chennai_intertidal.jpg,2025-04-07T01:26:54.559674,Elliot Beach
SAMPLE_1826,8.519281,74.848091,1.07,coarse,dune,Kerala,images/sample_1826_kerala_dune.jpg,2025-08-14T04:11:09.559681,Varkala Beach
SAMPLE_1827,15.313816,73.819919,1.38,coarse,dune,Goa,images/sample_1827_goa_dune.jpg,2025-09-16T06:26:47.559691,Anjuna Beach
SAMPLE_1828,10.797756,93.622925,1.96,coarse,dune,Andaman,images/sample_1828_andaman_dune.jpg,2025-08-19T05:27:34.559699,Elephant Beach
SAMPLE_1829,17.661929,83.263179,0.18,fine,dune,Vizag,images/sample_1829_vizag_dune.jpg,2025-05-29T22:27:23.559734,Yarada Beach
SAMPLE_1830,15.220081,74.060045,0.82,medium,intertidal,Goa,images/sample_1830_goa_intertidal.jpg,2025-07-15T04:36:15.559743,Calangute Beach
SAMPLE_1831,11.847427,92.411792,1.4,coarse,berm,Andaman,images/sample_1831_andaman_berm.jpg,2025-04-04T00:24:22.559752,Radhanagar Beach
SAMPLE_1832,17.602055,83.346259,1.86,coarse,dune,Vizag,images/sample_1832_vizag_dune.jpg,2025-05-05T04:34:49.559915,Rushikonda Beach
SAMPLE_1833,9.327112,76.449332,1.32,coarse,berm,Kerala,images/sample_1833_kerala_berm.jpg,2025-07-06T00:08:34.559926,Kovalam Beach
SAMPLE_1834,12.944416,80.269256,1.18,coarse,intertidal,Chennai,images/sample_1834_chennai_intertidal.jpg,2025-07-06T04:11:16.559935,Marina Beach
SAMPLE_1835,13.14467,80.149717,0.72,medium,intertidal,Chennai,images/sample_1835_chennai_intertidal.jpg,2025-04-30T12:54:45.559943,Elliot Beach
SAMPLE_1836,19.733742,86.674901,0.16,fine,intertidal,Odisha,images/sample_1836_odisha_intertidal.jpg,2025-09-03T20:40:04.559951,Gopalpur Beach
SAMPLE_1837,17.634507,83.36396,1.98,coarse,dune,Vizag,images/sample_1837_vizag_dune.jpg,2025-06-21T11:13:56.559961,Rushikonda Beach
SAMPLE_1838,21.772705,86.81559,0.68,medium,intertidal,Odisha,images/sample_1838_odisha_intertidal.jpg,2025-04-08T04:30:04.559970,Chandrabhaga Beach
SAMPLE_1839,20.929796,85.842437,1.83,coarse,berm,Odisha,images/sample_1839_odisha_berm.jpg,2025-04-30T11:47:19.559978,Gopalpur Beach
SAMPLE_1840,20.462377,71.52351,0.11,fine,intertidal,Gujarat,images/sample_1840_gujarat_intertidal.jpg,2025-05-18T09:45:06.559986,Somnath Beach
SAMPLE_1841,10.920554,92.440885,0.91,medium,dune,Andaman,images/sample_1841_andaman_dune.jpg,2025-08-16T15:12:07.559993,Radhanagar Beach
SAMPLE_1842,11.883126,93.236195,0.22,fine,intertidal,Andaman,images/sample_1842_andaman_intertidal.jpg,2025-07-19T16:09:33.560001,Kalapathar Beach
SAMPLE_1843,13.057746,80.124936,1.51,coarse,dune,Chennai,images/sample_1843_chennai_dune.jpg,2025-08-16T18:30:17.560008,Elliot Beach
SAMPLE_1844,15.384879,74.033737,0.95,medium,dune,Goa,images/sample_1844_goa_dune.jpg,2025-07-07T22:53:44.560015,Calangute Beach
SAMPLE_1845,12.284442,92.356956,0.51,medium,berm,Andaman,images/sample_1845_andaman_berm.jpg,2025-04-08T19:51:54.560022,Kalapathar Beach
SAMPLE_1846,17.623331,83.378383,1.21,coarse,intertidal,Vizag,images/sample_1846_vizag_intertidal.jpg,2025-08-23T13:30:16.560030,Yarada Beach
SAMPLE_1847,15.592785,74.151204,1.61,coarse,dune,Goa,images/sample_1847_goa_dune.jpg,2025-09-12T08:30:37.560037,Baga Beach
SAMPLE_1848,15.549048,74.135808,0.49,fine,dune,Goa,images/sample_1848_goa_dune.jpg,2025-08-30T18:25:12.560044,Palolem Beach
SAMPLE_1849,13.150294,80.142762,1.73,coarse,dune,Chennai,images/sample_1849_chennai_dune.jpg,2025-08-02T17:07:01.560051,Covelong Beach
SAMPLE_1850,22.804156,68.020736,1.38,coarse,dune,Gujarat,images/sample_1850_gujarat_dune.jpg,2025-05-02T15:51:12.560059,Mandvi Beach
SAMPLE_1851,12.198163,76.606929,1.26,coarse,intertidal,Kerala,images/sample_1851_kerala_intertidal.jpg,2025-04-12T16:31:14.560066,Marari Beach
SAMPLE_1852,15.258595,73.758357,0.82,medium,dune,Goa,images/sample_1852_goa_dune.jpg,2025-07-20T21:12:42.560075,Calangute Beach
SAMPLE_1853,21.274113,85.935972,0.1,fine,dune,Odisha,images/sample_1853_odisha_dune.jpg,2025-08-11T02:51:27.560086,Puri Beach
SAMPLE_1854,20.844689,85.508302,1.47,coarse,intertidal,Odisha,images/sample_1854_odisha_intertidal.jpg,2025-04-18T21:08:49.560094,Chandrabhaga Beach
SAMPLE_1855,17.61969,83.277169,0.79,medium,intertidal,Vizag,images/sample_1855_vizag_intertidal.jpg,2025-04-27T02:01:45.560101,Rushikonda Beach
SAMPLE_1856,17.615883,83.354149,0.88,medium,intertidal,Vizag,images/sample_1856_vizag_intertidal.jpg,2025-04-10T06:26:25.560109,RK Beach
SAMPLE_1857,17.674269,83.250585,1.07,coarse,intertidal,Vizag,images/sample_1857_vizag_intertidal.jpg,2025-09-22T07:30:42.560116,Yarada Beach
SAMPLE_1858,13.323527,93.871259,1.53,coarse,berm,Andaman,images/sample_1858_andaman_berm.jpg,2025-04-03T04:00:56.560124,Kalapathar Beach
SAMPLE_1859,20.682289,87.363554,0.43,fine,berm,Odisha,images/sample_1859_odisha_berm.jpg,2025-09-08T14:35:19.560131,Gopalpur Beach
SAMPLE_1860,21.106385,68.283356,0.27,fine,berm,Gujarat,images/sample_1860_gujarat_berm.jpg,2025-09-01T06:46:35.560138,Mandvi Beach
SAMPLE_1861,12.935187,80.27126,1.85,coarse,intertidal,Chennai,images/sample_1861_chennai_intertidal.jpg,2025-09-08T11:22:43.560146,Marina Beach
SAMPLE_1862,20.223157,85.297651,0.45,fine,berm,Odisha,images/sample_1862_odisha_berm.jpg,2025-04-30T01:08:59.560153,Chandrabhaga Beach
SAMPLE_1863,15.279124,73.925269,1.87,coarse,intertidal,Goa,images/sample_1863_goa_intertidal.jpg,2025-04-17T19:58:28.560160,Anjuna Beach
SAMPLE_1864,17.714249,83.307795,1.49,coarse,dune,Vizag,images/sample_1864_vizag_dune.jpg,2025-07-20T08:23:44.560168,Rushikonda Beach
SAMPLE_1865,12.973462,80.271274,1.61,coarse,dune,Chennai,images/sample_1865_chennai_dune.jpg,2025-04-13T03:59:00.560175,Elliot Beach
SAMPLE_1866,20.742366,70.841887,0.86,medium,dune,Gujarat,images/sample_1866_gujarat_dune.jpg,2025-08-23T11:57:35.560182,Somnath Beach
SAMPLE_1867,9.830126,74.99295,0.34,fine,dune,Kerala,images/sample_1867_kerala_dune.jpg,2025-04-08T03:35:15.560190,Kovalam Beach
SAMPLE_1868,10.924377,92.928874,0.51,medium,berm,Andaman,images/sample_1868_andaman_berm.jpg,2025-08-28T12:32:58.560197,Radhanagar Beach
SAMPLE_1869,15.433967,73.777127,0.44,fine,berm,Goa,images/sample_1869_goa_berm.jpg,2025-04-10T03:21:17.560207,Calangute Beach
SAMPLE_1870,11.332476,93.404744,0.59,medium,intertidal,Andaman,images/sample_1870_andaman_intertidal.jpg,2025-07-27T06:31:42.560215,Radhanagar Beach
SAMPLE_1871,19.823603,85.875151,1.03,coarse,dune,Odisha,images/sample_1871_odisha_dune.jpg,2025-08-01T21:51:16.560223,Puri Beach
SAMPLE_1872,22.018701,69.123845,1.0,coarse,intertidal,Gujarat,images/sample_1872_gujarat_intertidal.jpg,2025-05-30T21:25:04.560231,Chorwad Beach
SAMPLE_1873,17.653039,83.378588,0.21,fine,dune,Vizag,images/sample_1873_vizag_dune.jpg,2025-05-02T01:42:05.560239,Rushikonda Beach
SAMPLE_1874,21.171267,72.078376,0.16,fine,dune,Gujarat,images/sample_1874_gujarat_dune.jpg,2025-07-24T03:24:24.560246,Chorwad Beach
SAMPLE_1875,13.063878,80.10966,0.67,medium,dune,Chennai,images/sample_1875_chennai_dune.jpg,2025-06-03T19:19:53.560253,Covelong Beach
SAMPLE_1876,21.881788,87.482487,1.41,coarse,dune,Odisha,images/sample_1876_odisha_dune.jpg,2025-07-26T17:57:45.560261,Puri Beach
SAMPLE_1877,10.990734,92.482125,1.62,coarse,dune,Andaman,images/sample_1877_andaman_dune.jpg,2025-07-27T04:33:14.560268,Elephant Beach
SAMPLE_1878,13.135946,80.104224,1.67,coarse,intertidal,Chennai,images/sample_1878_chennai_intertidal.jpg,2025-04-14T17:08:35.560275,Elliot Beach
SAMPLE_1879,10.858683,92.970756,1.11,coarse,intertidal,Andaman,images/sample_1879_andaman_intertidal.jpg,2025-05-21T02:28:28.560284,Radhanagar Beach
SAMPLE_1880,8.789202,75.858866,0.71,medium,dune,Kerala,images/sample_1880_kerala_dune.jpg,2025-08-13T18:18:55.560291,Marari Beach
SAMPLE_1881,12.978172,80.226791,0.77,medium,dune,Chennai,images/sample_1881_chennai_dune.jpg,2025-07-18T16:40:54.560299,Marina Beach
SAMPLE_1882,21.848689,68.115492,1.13,coarse,berm,Gujarat,images/sample_1882_gujarat_berm.jpg,2025-04-07T15:09:13.560306,Somnath Beach
SAMPLE_1883,12.959681,80.166013,1.76,coarse,dune,Chennai,images/sample_1883_chennai_dune.jpg,2025-07-29T05:11:52.560313,Marina Beach
SAMPLE_1884,13.0837,80.152926,1.99,coarse,intertidal,Chennai,images/sample_1884_chennai_intertidal.jpg,2025-06-23T17:45:46.560325,Marina Beach
SAMPLE_1885,20.625208,86.030418,1.42,coarse,intertidal,Odisha,images/sample_1885_odisha_intertidal.jpg,2025-04-14T00:19:34.560346,Gopalpur Beach
SAMPLE_1886,21.137027,71.269197,1.13,coarse,intertidal,Gujarat,images/sample_1886_gujarat_intertidal.jpg,2025-04-13T07:36:20.560355,Chorwad Beach
SAMPLE_1887,11.067573,75.314285,1.24,coarse,intertidal,Kerala,images/sample_1887_kerala_intertidal.jpg,2025-08-28T19:36:45.560362,Varkala Beach
SAMPLE_1888,20.065718,70.103449,0.46,fine,berm,Gujarat,images/sample_1888_gujarat_berm.jpg,2025-04-18T14:49:25.560370,Somnath Beach
SAMPLE_1889,20.011183,87.403323,0.13,fine,intertidal,Odisha,images/sample_1889_odisha_intertidal.jpg,2025-05-17T21:40:24.560377,Chandrabhaga Beach
SAMPLE_1890,21.692422,86.255453,0.17,fine,dune,Odisha,images/sample_1890_odisha_dune.jpg,2025-05-16T05:15:36.560384,Gopalpur Beach
SAMPLE_1891,20.239493,85.322394,0.73,medium,dune,Odisha,images/sample_1891_odisha_dune.jpg,2025-05-15T19:03:13.560393,Chandrabhaga Beach
SAMPLE_1892,17.796291,83.366717,1.79,coarse,intertidal,Vizag,images/sample_1892_vizag_intertidal.jpg,2025-09-01T08:21:03.560400,RK Beach
SAMPLE_1893,20.285482,71.1024,1.43,coarse,berm,Gujarat,images/sample_1893_gujarat_berm.jpg,2025-09-26T11:23:48.560408,Somnath Beach
SAMPLE_1894,11.283214,93.121655,0.45,fine,intertidal,Andaman,images/sample_1894_andaman_intertidal.jpg,2025-08-01T21:02:13.560415,Radhanagar Beach
SAMPLE_1895,15.55986,73.939255,1.24,coarse,berm,Goa,images/sample_1895_goa_berm.jpg,2025-07-01T07:38:00.560423,Calangute Beach
SAMPLE_1896,9.409443,76.986219,1.07,coarse,berm,Kerala,images/sample_1896_kerala_berm.jpg,2025-06-28T01:02:35.560430,Kovalam Beach
SAMPLE_1897,17.603986,83.216604,1.56,coarse,dune,Vizag,images/sample_1897_vizag_dune.jpg,2025-04-14T17:58:32.560437,RK Beach
SAMPLE_1898,13.473403,93.824211,0.76,medium,dune,Andaman,images/sample_1898_andaman_dune.jpg,2025-07-18T09:30:04.560445,Elephant Beach
SAMPLE_1899,21.019133,86.067525,1.48,coarse,dune,Odisha,images/sample_1899_odisha_dune.jpg,2025-05-07T14:55:40.560452,Chandrabhaga Beach
SAMPLE_1900,13.053386,80.110732,1.9,coarse,intertidal,Chennai,images/sample_1900_chennai_intertidal.jpg,2025-04-14T11:58:59.560459,Marina Beach
SAMPLE_1901,19.95252,85.500309,0.86,medium,intertidal,Odisha,images/sample_1901_odisha_intertidal.jpg,2025-09-25T08:12:51.560468,Chandrabhaga Beach
SAMPLE_1902,12.40926,92.995518,1.62,coarse,intertidal,Andaman,images/sample_1902_andaman_intertidal.jpg,2025-08-19T11:18:59.560475,Kalapathar Beach
SAMPLE_1903,17.650641,83.366068,0.65,medium,berm,Vizag,images/sample_1903_vizag_berm.jpg,2025-09-22T06:20:55.560483,Yarada Beach
SAMPLE_1904,12.860784,80.193711,1.95,coarse,berm,Chennai,images/sample_1904_chennai_berm.jpg,2025-06-06T09:15:08.560490,Elliot Beach
SAMPLE_1905,15.519281,73.850458,1.85,coarse,intertidal,Goa,images/sample_1905_goa_intertidal.jpg,2025-05-16T20:21:22.560497,Calangute Beach
SAMPLE_1906,19.676406,85.427444,1.64,coarse,intertidal,Odisha,images/sample_1906_odisha_intertidal.jpg,2025-04-12T06:44:59.560504,Puri Beach
SAMPLE_1907,21.798844,68.711747,1.92,coarse,berm,Gujarat,images/sample_1907_gujarat_berm.jpg,2025-08-09T14:58:46.560512,Mandvi Beach
SAMPLE_1908,15.369035,74.176516,1.0,coarse,intertidal,Goa,images/sample_1908_goa_intertidal.jpg,2025-08-19T00:23:15.560519,Calangute Beach
SAMPLE_1909,15.20381,74.086236,1.2,coarse,intertidal,Goa,images/sample_1909_goa_intertidal.jpg,2025-05-06T10:57:40.560527,Calangute Beach
SAMPLE_1910,21.227725,69.282379,0.62,medium,berm,Gujarat,images/sample_1910_gujarat_berm.jpg,2025-07-09T12:12:10.560535,Mandvi Beach
SAMPLE_1911,17.767926,83.345716,0.46,fine,berm,Vizag,images/sample_1911_vizag_berm.jpg,2025-04-18T10:10:53.560544,Yarada Beach
SAMPLE_1912,21.265381,87.103302,0.52,medium,intertidal,Odisha,images/sample_1912_odisha_intertidal.jpg,2025-07-03T19:06:39.560551,Gopalpur Beach
SAMPLE_1913,19.999178,85.50472,1.25,coarse,dune,Odisha,images/sample_1913_odisha_dune.jpg,2025-09-09T04:45:09.560558,Chandrabhaga Beach
SAMPLE_1914,12.94479,80.146784,1.44,coarse,intertidal,Chennai,images/sample_1914_chennai_intertidal.jpg,2025-09-18T22:16:18.560566,Marina Beach
SAMPLE_1915,13.196563,80.265106,0.1,fine,intertidal,Chennai,images/sample_1915_chennai_intertidal.jpg,2025-09-01T18:22:20.560573,Elliot Beach
SAMPLE_1916,12.804282,80.258558,1.07,coarse,dune,Chennai,images/sample_1916_chennai_dune.jpg,2025-04-14T19:36:24.560580,Covelong Beach
SAMPLE_1917,15.222156,73.931916,1.62,coarse,berm,Goa,images/sample_1917_goa_berm.jpg,2025-04-11T08:18:53.560587,Anjuna Beach
SAMPLE_1918,10.760925,93.172273,1.92,coarse,intertidal,Andaman,images/sample_1918_andaman_intertidal.jpg,2025-06-28T17:14:36.560595,Radhanagar Beach
SAMPLE_1919,13.02135,93.58263,1.09,coarse,intertidal,Andaman,images/sample_1919_andaman_intertidal.jpg,2025-07-13T09:41:38.560602,Elephant Beach
SAMPLE_1920,15.231023,73.91745,0.14,fine,intertidal,Goa,images/sample_1920_goa_intertidal.jpg,2025-05-28T07:51:22.560609,Calangute Beach
SAMPLE_1921,22.201245,72.384902,1.03,coarse,intertidal,Gujarat,images/sample_1921_gujarat_intertidal.jpg,2025-07-10T21:16:13.560617,Somnath Beach
SAMPLE_1922,12.903925,80.201131,0.89,medium,dune,Chennai,images/sample_1922_chennai_dune.jpg,2025-08-11T07:08:51.560624,Elliot Beach
SAMPLE_1923,15.572643,74.06129,1.55,coarse,dune,Goa,images/sample_1923_goa_dune.jpg,2025-04-14T02:05:04.560631,Anjuna Beach
SAMPLE_1924,11.677876,76.636494,1.58,coarse,intertidal,Kerala,images/sample_1924_kerala_intertidal.jpg,2025-05-06T01:20:48.560638,Kovalam Beach
SAMPLE_1925,15.695865,74.162512,0.84,medium,dune,Goa,images/sample_1925_goa_dune.jpg,2025-09-20T22:21:41.560646,Calangute Beach
SAMPLE_1926,13.42269,93.765327,1.97,coarse,dune,Andaman,images/sample_1926_andaman_dune.jpg,2025-08-25T09:55:44.560654,Elephant Beach
SAMPLE_1927,21.320645,85.28204,1.62,coarse,berm,Odisha,images/sample_1927_odisha_berm.jpg,2025-07-10T17:31:19.560662,Gopalpur Beach
SAMPLE_1928,10.794765,92.661829,1.33,coarse,berm,Andaman,images/sample_1928_andaman_berm.jpg,2025-07-22T18:53:09.560669,Kalapathar Beach
SAMPLE_1929,10.975009,93.798547,0.86,medium,intertidal,Andaman,images/sample_1929_andaman_intertidal.jpg,2025-08-05T03:10:19.560676,Elephant Beach
SAMPLE_1930,13.329442,93.192394,0.19,fine,dune,Andaman,images/sample_1930_andaman_dune.jpg,2025-05-06T02:37:03.560686,Radhanagar Beach
SAMPLE_1931,12.087564,93.256533,0.54,medium,berm,Andaman,images/sample_1931_andaman_berm.jpg,2025-04-11T13:00:28.560695,Kalapathar Beach
SAMPLE_1932,21.291921,87.0531,1.42,coarse,intertidal,Odisha,images/sample_1932_odisha_intertidal.jpg,2025-05-03T09:38:14.560736,Gopalpur Beach
SAMPLE_1933,10.513988,92.392507,1.76,coarse,dune,Andaman,images/sample_1933_andaman_dune.jpg,2025-08-05T11:32:01.560750,Kalapathar Beach
SAMPLE_1934,12.818424,80.200738,0.24,fine,berm,Chennai,images/sample_1934_chennai_berm.jpg,2025-07-06T19:37:27.560758,Marina Beach
SAMPLE_1935,12.805267,80.209644,0.49,fine,berm,Chennai,images/sample_1935_chennai_berm.jpg,2025-06-14T15:04:22.560766,Elliot Beach
SAMPLE_1936,9.458772,75.408767,1.71,coarse,berm,Kerala,images/sample_1936_kerala_berm.jpg,2025-07-04T11:50:18.560773,Kovalam Beach
SAMPLE_1937,22.503159,68.711658,1.7,coarse,intertidal,Gujarat,images/sample_1937_gujarat_intertidal.jpg,2025-07-28T19:30:13.560781,Mandvi Beach
SAMPLE_1938,13.025983,92.894842,0.46,fine,dune,Andaman,images/sample_1938_andaman_dune.jpg,2025-07-31T01:07:24.560788,Elephant Beach
SAMPLE_1939,12.832218,80.269835,0.29,fine,berm,Chennai,images/sample_1939_chennai_berm.jpg,2025-08-25T16:36:53.560796,Elliot Beach
SAMPLE_1940,20.779054,68.507584,1.27,coarse,berm,Gujarat,images/sample_1940_gujarat_berm.jpg,2025-06-15T14:33:40.560803,Somnath Beach
SAMPLE_1941,21.465557,69.85741,0.91,medium,intertidal,Gujarat,images/sample_1941_gujarat_intertidal.jpg,2025-08-26T17:54:45.560811,Mandvi Beach
SAMPLE_1942,20.100778,68.579866,1.78,coarse,dune,Gujarat,images/sample_1942_gujarat_dune.jpg,2025-08-03T06:39:50.560818,Somnath Beach
SAMPLE_1943,11.195154,92.932838,0.42,fine,intertidal,Andaman,images/sample_1943_andaman_intertidal.jpg,2025-05-14T21:20:01.560825,Kalapathar Beach
SAMPLE_1944,15.675263,73.776942,0.72,medium,intertidal,Goa,images/sample_1944_goa_intertidal.jpg,2025-07-09T01:36:21.560833,Baga Beach
SAMPLE_1945,10.690066,92.967421,1.93,coarse,berm,Andaman,images/sample_1945_andaman_berm.jpg,2025-09-13T03:56:13.560840,Elephant Beach
SAMPLE_1946,17.707867,83.204186,1.13,coarse,intertidal,Vizag,images/sample_1946_vizag_intertidal.jpg,2025-05-11T15:14:04.560848,Yarada Beach
SAMPLE_1947,11.79311,93.111312,1.93,coarse,berm,Andaman,images/sample_1947_andaman_berm.jpg,2025-08-08T14:03:54.560855,Radhanagar Beach
SAMPLE_1948,19.576533,85.613999,1.82,coarse,dune,Odisha,images/sample_1948_odisha_dune.jpg,2025-07-04T09:00:19.560862,Gopalpur Beach
SAMPLE_1949,12.86302,80.297695,1.73,coarse,berm,Chennai,images/sample_1949_chennai_berm.jpg,2025-09-21T03:17:04.560871,Covelong Beach
SAMPLE_1950,15.248794,73.818345,1.36,coarse,intertidal,Goa,images/sample_1950_goa_intertidal.jpg,2025-06-01T19:35:22.560878,Anjuna Beach
SAMPLE_1951,11.333436,75.885343,1.62,coarse,intertidal,Kerala,images/sample_1951_kerala_intertidal.jpg,2025-04-15T18:27:58.560886,Kovalam Beach
SAMPLE_1952,15.096148,73.797539,1.94,coarse,intertidal,Goa,images/sample_1952_goa_intertidal.jpg,2025-05-12T05:57:45.560893,Anjuna Beach
SAMPLE_1953,12.524759,75.50796,1.51,coarse,berm,Kerala,images/sample_1953_kerala_berm.jpg,2025-05-26T10:15:11.560900,Kovalam Beach
SAMPLE_1954,12.641547,75.429963,0.9,medium,berm,Kerala,images/sample_1954_kerala_berm.jpg,2025-04-17T02:37:38.560909,Marari Beach
SAMPLE_1955,12.159749,76.231488,1.33,coarse,dune,Kerala,images/sample_1955_kerala_dune.jpg,2025-08-23T07:46:40.560916,Kovalam Beach
SAMPLE_1956,17.747142,83.20676,0.32,fine,berm,Vizag,images/sample_1956_vizag_berm.jpg,2025-04-17T14:52:29.560924,Yarada Beach
SAMPLE_1957,12.914247,80.199441,1.43,coarse,berm,Chennai,images/sample_1957_chennai_berm.jpg,2025-08-07T23:50:55.560931,Elliot Beach
SAMPLE_1958,12.029676,75.371471,1.52,coarse,dune,Kerala,images/sample_1958_kerala_dune.jpg,2025-04-07T21:37:02.560938,Varkala Beach
SAMPLE_1959,12.831181,80.27441,0.29,fine,intertidal,Chennai,images/sample_1959_chennai_intertidal.jpg,2025-05-16T03:53:12.560946,Marina Beach
